[Test] Rodando loop por 3600s...
  step=331500, err=1.0690, surprise=3.187
  step=332000, err=1.0027, surprise=3.020
  step=332500, err=0.2839, surprise=1.000
  step=333000, err=1.0830, surprise=3.598
  step=333500, err=0.3626, surprise=1.000
  step=334000, err=1.0850, surprise=3.461
  step=334500, err=0.3659, surprise=1.000
  step=335000, err=0.8415, surprise=2.382
  step=335500, err=0.3085, surprise=1.003
  step=336000, err=0.1682, surprise=1.000
  step=336500, err=1.0632, surprise=3.177
  step=337000, err=0.9186, surprise=2.641
  step=337500, err=0.0563, surprise=1.000
  step=338000, err=0.3321, surprise=1.000
  step=338500, err=0.3738, surprise=1.000
  step=339000, err=0.8502, surprise=2.436
  step=339500, err=0.9709, surprise=3.766
  step=340000, err=1.0552, surprise=3.391
  step=340500, err=0.7843, surprise=1.949
  step=341000, err=1.0150, surprise=3.304
  step=341500, err=0.0774, surprise=1.000
  step=342000, err=0.8496, surprise=2.354
  step=342500, err=0.2852, surprise=1.000
  step=343000, err=0.0784, surprise=1.000
  step=343500, err=0.4126, surprise=1.000
  step=344000, err=0.5593, surprise=1.000
  step=344500, err=0.6785, surprise=2.707
  step=345000, err=1.0490, surprise=3.374
  step=345500, err=1.0027, surprise=3.375
  step=346000, err=0.1701, surprise=1.000
  step=346500, err=0.4196, surprise=1.000
  step=347000, err=0.0545, surprise=1.000
  step=347500, err=0.0605, surprise=1.000
  step=348000, err=1.0474, surprise=3.415
  step=348500, err=0.4022, surprise=1.000
  step=349000, err=1.0037, surprise=3.451
  step=349500, err=1.0263, surprise=3.419
  step=350000, err=0.5119, surprise=1.000
  step=350500, err=0.0686, surprise=1.000
  step=351000, err=0.8106, surprise=2.102
  step=351500, err=1.0809, surprise=3.502
  step=352000, err=0.1853, surprise=1.000
  step=352500, err=0.2843, surprise=1.000
  step=353000, err=1.0775, surprise=3.601
  step=353500, err=0.9810, surprise=3.231
  step=354000, err=0.5336, surprise=1.000
  step=354500, err=0.6214, surprise=1.000
  step=355000, err=0.4895, surprise=1.000
  step=355500, err=0.5708, surprise=1.000
  step=356000, err=0.5283, surprise=1.000
  step=356500, err=0.9225, surprise=2.888
  step=357000, err=0.9625, surprise=3.074
  step=357500, err=0.0677, surprise=1.000
  step=358000, err=0.2985, surprise=1.000
  step=358500, err=0.9755, surprise=2.959
  step=359000, err=0.1365, surprise=1.000
  step=359500, err=0.8174, surprise=2.106
  step=360000, err=0.3817, surprise=1.000
  step=360500, err=0.9765, surprise=3.072
  step=361000, err=0.5160, surprise=1.000
  step=361500, err=0.2893, surprise=1.000
  step=362000, err=1.0485, surprise=3.532
  step=362500, err=0.2849, surprise=1.000
  step=363000, err=0.1138, surprise=1.000
  step=363500, err=1.0384, surprise=3.436
  step=364000, err=1.0844, surprise=3.418
  step=364500, err=0.2665, surprise=1.000
  step=365000, err=0.4105, surprise=1.000
  step=365500, err=0.5234, surprise=1.000
  step=366000, err=0.8088, surprise=2.144
  step=366500, err=0.7367, surprise=1.714
  step=367000, err=0.8999, surprise=3.070
  step=367500, err=0.0726, surprise=1.000
  step=368000, err=1.0476, surprise=3.409
  step=368500, err=1.0331, surprise=3.367
  step=369000, err=0.8643, surprise=2.485
  step=369500, err=0.4662, surprise=1.000
  step=370000, err=1.0243, surprise=3.284
  step=370500, err=0.8496, surprise=3.048
  step=371000, err=0.1210, surprise=1.000
  step=371500, err=0.9644, surprise=3.362
  step=372000, err=0.8049, surprise=1.688
  step=372500, err=0.2863, surprise=1.000
  step=373000, err=1.0786, surprise=3.529
  step=373500, err=0.5686, surprise=1.000
  step=374000, err=0.5346, surprise=1.000
  step=374500, err=0.1898, surprise=1.000
  step=375000, err=1.0312, surprise=3.298
  step=375500, err=1.0819, surprise=3.584
  step=376000, err=1.0082, surprise=3.447
  step=376500, err=0.6564, surprise=1.280
  step=377000, err=0.0835, surprise=1.000
  step=377500, err=0.0770, surprise=1.000
  step=378000, err=0.2579, surprise=1.000
  step=378500, err=0.6323, surprise=1.000
  step=379000, err=0.8966, surprise=2.730
  step=379500, err=0.0146, surprise=1.000
  step=380000, err=0.9065, surprise=2.796
  step=380500, err=0.1943, surprise=1.000
  step=381000, err=0.4531, surprise=1.000
  step=381500, err=0.7035, surprise=2.313
  step=382000, err=0.2497, surprise=1.000
  step=382500, err=0.2880, surprise=1.000
  step=383000, err=0.1835, surprise=1.000
  step=383500, err=0.1719, surprise=1.000
  step=384000, err=0.6179, surprise=1.000
  step=384500, err=0.6220, surprise=1.005
  step=385000, err=0.8894, surprise=2.645
  step=385500, err=0.4625, surprise=1.000
  step=386000, err=0.9984, surprise=3.777
  step=386500, err=0.9740, surprise=3.508
  step=387000, err=1.0066, surprise=3.209
  step=387500, err=0.0816, surprise=1.000
  step=388000, err=1.0716, surprise=3.209
  step=388500, err=0.0066, surprise=1.000
  step=389000, err=0.3213, surprise=1.000
  step=389500, err=0.4250, surprise=1.000
  step=390000, err=0.1420, surprise=1.000
  step=390500, err=1.0216, surprise=3.340
  step=391000, err=0.4022, surprise=1.000
  step=391500, err=0.2205, surprise=1.000
  step=392000, err=1.0349, surprise=3.388
  step=392500, err=0.2871, surprise=1.000
  step=393000, err=1.0672, surprise=3.450
  step=393500, err=0.7692, surprise=1.752
  step=394000, err=0.6136, surprise=1.000
  step=394500, err=0.9161, surprise=2.731
  step=395000, err=0.2016, surprise=1.000
  step=395500, err=0.6574, surprise=1.000
  step=396000, err=0.1499, surprise=1.000
  step=396500, err=0.0040, surprise=1.000
  step=397000, err=0.8759, surprise=2.459
  step=397500, err=0.0852, surprise=1.000
  step=398000, err=0.2066, surprise=1.000
  step=398500, err=0.3078, surprise=1.000
  step=399000, err=0.0008, surprise=1.000
  step=399500, err=0.7591, surprise=1.656
  step=400000, err=0.3225, surprise=1.000
  step=400500, err=0.7811, surprise=2.224
  step=401000, err=0.1638, surprise=1.000
  step=401500, err=0.1980, surprise=1.000
  step=402000, err=0.7699, surprise=1.917
  step=402500, err=0.2864, surprise=1.000
  step=403000, err=0.2046, surprise=1.000
  step=403500, err=0.8979, surprise=2.806
  step=404000, err=0.9087, surprise=3.732
  step=404500, err=1.0560, surprise=3.425
  step=405000, err=0.2665, surprise=1.000
  step=405500, err=1.0639, surprise=3.558
  step=406000, err=1.0041, surprise=3.311
  step=406500, err=0.0072, surprise=1.000
  step=407000, err=0.1604, surprise=1.000
  step=407500, err=0.0903, surprise=1.000
  step=408000, err=1.0547, surprise=3.582
  step=408500, err=0.0125, surprise=1.000
  step=409000, err=1.0473, surprise=3.644
  step=409500, err=0.7944, surprise=2.254
  step=410000, err=0.8435, surprise=2.367
  step=410500, err=0.1730, surprise=1.000
  step=411000, err=0.6241, surprise=1.000
